Case_ID	CORT	RAD54L	MSH4	HFM1	SYCP1	NUCKS1	BARD1	FANCD2	TOP2B	MLH1	TOPBP1	RNF212	MND1	TRIP13	PRDM9	ANKRD31	RAD50	UBE2B	MSH5	UBR2	KLHDC3	NBN	RAD54B	RAD21	RMI1	MUS81	ATM	RAD51AP1	CCNB1IP1	RNF212B	REC8	FANCM	RAD51B	MLH3	RAD51	EME2	MEIOB	MEIOB	SLX4	ERCC4	PRDM7	RAD51D	TOP2A	PSMC3IP	CNTD1	BRCA1	EME1	RAD51C	BRIP1	TEX19	RBBP8	SPO11	HSF2BP	DMC1	HDAC10	SYCE3
TCGA-DX-A3U7	2.0	2.0	2.0	2.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	0.0	1.0	3.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	3.0	3.0	3.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	4.0	3.0	1.0	1.0
TCGA-DX-A3LS	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0
TCGA-DX-AB3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-QQ-A8VG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
TCGA-3B-A9HQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-AB2V	1.0	0.0	0.0	1.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	6.0	4.0	3.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	5.0	5.0	5.0	6.0	6.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0	3.0	3.0
TCGA-DX-A3UA	0.0	0.0	1.0	1.0	3.0	2.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0
TCGA-HB-A2OT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
TCGA-MB-A5Y8	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
TCGA-DX-A2J0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
TCGA-3B-A9HU	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-LI-A67I	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
TCGA-X6-A8C2	5.0	4.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0
TCGA-X6-A8C7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-JV-A75J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	1.0	1.0
TCGA-X6-A7WB	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
TCGA-DX-A3M1	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	1.0	4.0	1.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	6.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	5.0	1.0	1.0	3.0	3.0	5.0	0.0	3.0	1.0	1.0	2.0	0.0	0.0
TCGA-K1-A6RV	1.0	1.0	1.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
TCGA-DX-A3UD	2.0	2.0	2.0	2.0	2.0	6.0	0.0	2.0	2.0	2.0	2.0	1.0	1.0	3.0	3.0	4.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0
TCGA-WP-A9GB	1.0	1.0	1.0	0.0	0.0	2.0	0.0	4.0	5.0	2.0	1.0	2.0	1.0	3.0	3.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	3.0	1.0	4.0	1.0	2.0	1.0	1.0	1.0
TCGA-DX-A6BA	0.0	2.0	2.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0
TCGA-X6-A8C6	1.0	0.0	9.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	9.0	0.0	1.0	1.0	0.0	0.0	0.0	8.0	2.0	8.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0
TCGA-SI-AA8C	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	3.0	3.0	1.0	2.0	2.0	0.0	0.0	0.0
TCGA-DX-A1KU	2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	3.0	0.0	4.0	4.0	4.0
TCGA-IE-A4EH	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
TCGA-WK-A8XS	1.0	1.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	0.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	1.0	3.0	2.0	1.0	1.0	1.0	1.0
TCGA-DX-A6B8	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0
TCGA-KD-A5QU	0.0	3.0	3.0	3.0	3.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	3.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	3.0	3.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	4.0	0.0
TCGA-DX-A8BH	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	4.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0
TCGA-DX-A6YU	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	4.0	2.0	4.0	4.0	2.0	0.0	0.0	2.0	2.0	2.0	5.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	0.0	1.0	1.0
TCGA-HS-A5N7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A3LY	2.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	6.0	3.0	2.0	5.0	3.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	0.0	18.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0
TCGA-SG-A6Z4	2.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
TCGA-IS-A3K8	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
TCGA-3B-A9HX	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0
TCGA-WK-A8Y0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	2.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0
TCGA-DX-A23Z	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A6Z2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-KD-A5QT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
TCGA-DX-A1L2	1.0	0.0	1.0	1.0	1.0	0.0	0.0	5.0	6.0	2.0	1.0	0.0	1.0	8.0	4.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	9.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0
TCGA-MB-A5Y9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
TCGA-DX-A3UE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A7EQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A6Z0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	2.0	2.0	2.0
TCGA-DX-A48U	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-AB2E	2.0	2.0	2.0	2.0	2.0	1.0	1.0	3.0	3.0	2.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	3.0	1.0	1.0	1.0	1.0
TCGA-IS-A3KA	2.0	0.0	1.0	0.0	0.0	3.0	2.0	1.0	1.0	1.0	1.0	4.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	26.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	1.0	3.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0
TCGA-QQ-A8VH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0
TCGA-IE-A4EK	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
