Sample ID	chr1	chr2	chr3	chr4	chr5	chr6	chr7	chr8	chr9	chr10	chr11	chr12	chr13	chr14	chr15	chr16	chr17	chr18	chr19	chr20	chr21	chr22
TCGA-DX-A7EL-01A	7.0248	12.6101	5.6269	14.0962	7.3432	0.0	0.0	2.6329	4.7259	0.8348	16.0992	10.3259	29.9684	6.4085	2.7574	0.0	4.5541	0.0	2.8852	1.0617	1.1433	1.4294
TCGA-SI-A71Q-01A	33.7214	28.071	87.0824	18.562	32.9512	50.0616	55.4982	123.9349	23.0445	5.4335	36.9987	36.754	4.6761	10.3325	14.2801	4.0066	9.5598	10.994	9.6665	2.6286	1.5162	4.3138
TCGA-HS-A5NA-01A	43.2904	40.3578	2.1309	4.7779	3.731	0.359	9.2161	2.0741	8.3248	0.0	4.5675	1.4986	23.9955	8.0056	3.7521	3.9457	2.0557	0.7704	3.9411	0.3211	6.8666	4.279
TCGA-Z4-A9VC-01A	0.0	0.0	0.0	0.0	0.0	0.9245	0.0	4.5157	0.0	1.6357	1.275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A3UC-01A	2.5263	11.1428	0.0	5.6576	0.7254	0.8172	1.0891	0.0	3.2852	0.8001	0.729	0.794	3.2152	0.0	5.4735	4.4437	9.0673	2.0983	7.8243	0.0	0.0	0.0
TCGA-X6-A7WC-01A	174.3275	11.8213	28.6238	27.2712	73.8839	7.076	17.3372	27.5846	4.1231	7.7124	28.5246	11.9222	4.6948	50.0485	13.4322	3.7469	41.1101	3.332	22.2936	13.2843	4.3487	1.0551
TCGA-DX-A48K-01A	6.0854	5.9808	3.8281	17.4401	10.1759	6.0052	2.973	3.2852	4.4255	6.2164	4.353	3.9046	14.1808	1.3645	4.6185	1.5014	20.9781	0.5785	45.1746	0.5643	5.4218	1.6222
TCGA-DX-A3UE-01A	1.9172	6.7382	2.5759	10.0342	2.642	5.0088	0.5741	0.0	0.2757	20.0469	0.6756	1.6161	4.0717	2.8957	0.0	0.0	11.3606	4.3262	5.1829	6.5406	0.8438	0.0
TCGA-DX-A6YU-01A	12.854	16.0852	2.4948	24.9381	21.3992	12.7006	15.9491	6.2881	11.9511	7.7682	6.2312	11.261	4.8872	10.7638	1.0029	13.8987	12.1621	4.4132	2.3475	18.7286	11.1563	1.3215
TCGA-IS-A3K6-01A	9.1253	9.5038	4.2871	3.1718	8.1751	2.9862	3.6704	6.3134	2.6658	8.2781	3.9047	1.4245	16.9955	3.5292	0.0	2.567	6.5226	0.0	1.0953	0.0	0.8129	0.784
TCGA-DX-A1KU-01A	290.7485	9.877	6.9453	0.7346	26.077	4.1026	1.9367	2.5081	11.6904	0.2751	238.8476	251.2243	1.0911	0.3559	2.973	1.6194	0.0	8.4621	10.4852	4.4335	0.6045	2.2479
TCGA-DX-A7EN-01A	12.7848	15.3479	5.5028	6.3871	15.1006	9.8929	12.5169	4.9404	2.1321	7.5133	3.5198	17.1229	5.5503	6.4074	1.135	2.9018	1.3903	2.1658	9.2514	1.1589	1.2735	0.6097
TCGA-RN-AAAQ-01A	3.6083	14.6056	5.2002	5.9515	31.5349	7.4958	45.4531	9.5693	21.5756	5.005	10.7067	10.0976	6.4125	30.742	0.3403	6.2165	5.1183	3.6292	9.9309	8.7515	3.0932	0.4662
TCGA-K1-A42W-01A	23.3704	8.5009	8.7522	15.1471	48.0118	0.3166	2.4203	1.5359	4.1086	6.0322	2.5403	7.5481	4.5309	0.0	5.2577	1.0978	1.3876	0.0	5.7009	2.8837	0.724	1.3254
TCGA-MB-A5YA-01A	1.442	0.0	0.0	0.0	0.0	0.0	1.5118	0.0	0.0	11.8905	0.0	1.5793	6.4631	0.0	3.2325	4.7361	3.4218	0.0	2.6456	0.8745	3.2628	0.0
TCGA-WK-A8XY-01A	19.1261	6.5703	8.6413	13.9333	1.0357	27.9236	8.7924	2.4388	3.7686	1.1504	20.2354	11.084	12.5091	4.6172	2.2116	9.3663	10.8721	2.1705	3.6983	5.7591	0.4817	1.9772
TCGA-DX-A1KX-01A	22.8708	34.0976	26.1012	45.1704	44.511	64.8216	118.8755	8.7393	32.5323	16.7101	75.0383	26.3293	10.9697	7.8938	32.3974	11.6474	6.5862	13.9048	36.6198	72.8707	67.0418	9.9282
TCGA-QQ-A5V2-01A	0.0	3.2747	0.0	5.4225	0.0	0.7517	0.0	1.1027	0.0	0.0	1.2511	0.0	0.0	1.2427	3.5433	1.075	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-PC-A5DL-01A	2.2975	0.4935	2.9683	1.5954	1.7497	10.8996	2.0351	2.5648	0.0	0.6261	5.8141	3.3814	3.6519	0.0	0.5266	0.639	9.8437	3.8464	0.0	0.5454	1.4942	0.5784
TCGA-DX-A6YR-01A	32.5319	16.5771	11.9016	31.0962	10.3901	22.3851	34.8541	22.7259	47.2497	50.9389	55.4293	5.2843	28.2173	7.5091	5.1779	6.5332	15.6456	15.1716	39.2848	18.7874	55.1141	15.486
TCGA-JV-A5VF-01A	18.9282	4.7545	7.7774	10.3968	13.5375	20.9212	11.1242	14.2625	11.4828	18.28	7.9354	6.3225	3.6079	0.3505	5.259	3.9067	8.2247	6.0201	3.7051	3.1213	2.4189	4.8683
TCGA-DX-A6BF-01A	124.6749	18.637	4.136	12.2703	33.6495	0.5798	11.0989	5.5474	8.2993	20.7701	12.3701	616.2881	4.7341	0.5801	0.0	0.0	30.1862	2.5715	1.2956	0.0	5.489	1.7738
TCGA-DX-A6YV-01A	51.8954	33.9618	16.2331	11.335	11.5676	25.1954	2.4292	6.3295	18.8135	13.424	26.5751	20.0591	8.0052	4.7868	3.2406	5.8439	41.6206	3.63	14.8359	12.3504	11.5862	1.338
TCGA-DX-A8BX-01A	12.2673	21.8759	2.1706	5.1835	5.2332	5.9843	29.2757	28.4927	5.7455	0.266	3.6896	29.1632	2.1423	2.608	7.0582	2.048	2.9191	0.2652	1.657	0.6277	0.2692	1.532
TCGA-DX-A8BH-01A	1.5109	10.8782	99.7973	2.6427	17.1137	3.5057	40.295	27.9924	77.4776	4.8505	7.5556	11.8604	4.2535	2.2926	2.8136	6.9453	3.4787	5.5401	1.8696	2.2995	3.8882	1.3808
TCGA-3B-A9HY-01A	2.4846	16.3653	3.9847	3.4181	3.1505	11.728	0.6952	2.4761	0.0	13.6143	1.0797	2.346	12.3767	4.009	0.9962	4.9421	16.8728	0.0	1.8064	1.5256	0.0	2.443
TCGA-DX-A3LS-01A	2.8653	0.0	83.4155	45.9756	62.1101	80.0332	41.9978	42.348	30.9468	0.0	1.7576	547.1272	0.3478	8.7638	0.2924	0.0	0.0	0.0	6.3273	48.7352	1.1874	12.4986
TCGA-FX-A3NJ-01A	1.5252	1.0075	0.8668	0.0	0.8718	0.0	0.0	1.4396	0.6911	19.0923	0.0	1.2621	7.2507	0.0	0.0	5.2022	9.4127	0.0	0.8101	2.4011	0.0	2.3829
TCGA-3B-A9HP-01A	3.6411	7.8979	5.6835	0.0	0.9525	1.6708	4.8705	10.9352	0.4695	12.3198	0.0	0.7811	0.0	3.6566	1.772	0.0	1.5425	15.3425	2.9404	0.0	0.0	0.0
TCGA-DX-A1L4-01A	0.0	2.028	0.0	2.5508	0.0	78.5461	2.9048	0.8618	0.0	17.0208	0.0	489.5431	1.2181	0.0	10.7821	0.0	2.9482	0.0	2.9154	7.7886	21.578	0.0
TCGA-3B-A9HR-01A	10.4817	24.3795	88.2326	13.0725	23.7661	21.2329	16.2406	6.3275	15.3489	34.0999	14.4081	3.2783	19.9927	6.8339	10.9814	5.6682	25.8114	10.4434	3.3918	10.4824	2.4735	1.2809
TCGA-DX-A1KW-01A	0.0	6.6712	19.7829	5.415	162.4092	8.8616	6.6597	19.2235	5.6737	13.1178	5.432	1059.5937	11.5431	6.2331	14.4635	13.5936	3.9234	7.5518	12.9178	8.64	1.3971	1.3603
TCGA-DX-A8BR-01A	43.678	1.561	97.6445	298.9223	0.8303	8.9449	303.5247	7.9753	2.3543	61.3122	84.7068	11.0276	22.0113	8.3689	0.8602	1.2098	0.6163	1.6452	0.5734	2.8642	1.0653	2.8194
TCGA-DX-A8BM-01A	37.8629	116.533	9.8384	29.7667	61.2168	54.5333	61.8501	47.5707	10.4516	50.5883	24.467	25.9299	31.5429	37.6663	50.1741	4.3811	46.2961	12.1708	40.5204	17.0585	8.6651	2.7508
TCGA-DX-A3U8-01A	3.3553	0.0	2.1928	1.817	0.3116	0.0	3.6392	0.31	0.8617	1.602	0.0	0.0	1.3262	1.9007	0.0	3.1646	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-X6-A8C2-01A	111.9923	27.4214	28.5854	20.9798	72.6197	17.5164	13.891	26.8194	3.0549	6.4562	5.9087	12.1095	15.2076	0.859	5.0387	8.8431	17.4831	7.2632	15.7785	8.6423	2.2726	2.6743
TCGA-X6-A7W8-01A	6.3374	20.6613	23.0148	16.9475	45.1477	11.4324	16.1408	53.3173	12.6787	20.7196	13.1678	10.7134	73.2062	19.3733	5.32	13.5767	85.6384	31.4854	1.6273	34.134	20.7423	3.3071
TCGA-DX-AATS-01A	41.8773	83.0243	28.7386	38.4927	94.4393	176.7964	78.2113	32.0344	150.32	20.5456	8.1864	32.636	19.6825	2.5852	9.3614	21.3476	8.3516	128.2531	33.0872	24.7279	5.0646	0.0
TCGA-LI-A9QH-01A	7.3867	1.3379	51.4451	14.5374	8.0841	24.4127	16.1865	16.1503	19.2872	5.3338	43.1777	2.2953	35.2654	6.9797	13.202	2.7631	29.4991	25.2012	28.4497	1.832	2.8428	4.7237
TCGA-QC-A6FX-01A	12.9181	21.2324	13.9426	27.2466	14.9319	136.6651	52.9624	5.3243	20.0385	20.4688	1.324	5.7641	4.5172	55.2249	5.5991	22.4158	6.7669	15.1103	58.7438	73.8414	9.1808	5.7092
TCGA-DX-AB2S-01A	58.5159	0.0	0.0	0.0	0.0	1.6367	5.0396	0.8963	0.0	0.0	0.0	258.3577	1.5539	0.0	1.0652	0.0	0.0	0.0	2.4484	0.0	0.0	0.791700000000001
TCGA-WK-A8XT-01A	9.718	0.0	3.2134	1.1126	0.9105	1.5301	0.0	0.0	0.0	1.6545	0.0	1.1273	0.0	0.0	2.9012	0.0	0.0	2.5581	1.2363	0.919	1.618	0.0
TCGA-HS-A5N7-01A	12.0845	2.0603	1.0451	1.124	3.0993	6.2354	6.2046	0.3533	2.5664	7.1156	2.5678	4.4696	6.4349	0.3581	1.0997	10.1006	15.3397	14.396	4.1356	1.3426	1.9458	0.9454
TCGA-DX-A6B8-01A	54.9703	53.3595	24.4992	68.4995	31.7018	11.8689	19.7489	27.4998	47.7674	33.2912	26.9746	22.1528	19.6164	22.2688	11.0236	9.1681	21.853	3.6194	15.1421	8.6873	6.0018	5.662
TCGA-FX-A3RE-01A	8.2424	7.5459	12.9086	6.1091	2.9736	1.4417	22.5225	9.7816	14.5278	5.4636	3.5385	6.4061	8.9257	3.8567	3.2627	4.7591	21.1878	3.7674	12.1967	0.8231	5.283	0.0
TCGA-DX-A3LT-01A	4.2996	3.9522	78.396	0.0	56.0426	32.9134	5.7821	28.6427	2.9314	17.5881	227.5611	1016.7272	0.0	2.9634	0.4365	0.8146	2.0217	1.3393	133.2812	5.6028	3.4593	37.7268
TCGA-MO-A47P-01A	0.591	0.0	2.7228	0.0	0.9792	0.0	1.605	0.0	0.0	1.2524	0.0	0.0	0.7684	0.0	0.0	0.0	4.1743	1.0095	0.0	0.0	1.3078	0.0
TCGA-X6-A8C4-01A	30.9618	28.1993	14.3055	21.0286	39.5965	18.5231	18.0962	24.3608	44.5116	19.4246	14.3706	14.8045	5.3334	9.2573	5.4154	2.6878	38.6939	10.5157	32.0755	4.6904	4.4132	3.2517
TCGA-VT-AB3D-01A	14.2108	1.7613	57.4575	6.1617	2.4049	66.2456	3.5621	5.7362	13.1177	0.0	0.3237	4.8328	5.2834	0.0	1.2043	0.0	0.2635	1.1904	20.6829	0.0	0.0	1.5433
TCGA-MB-A8JL-01A	1.5853	8.2912	1.9486	0.5597	0.6741	2.7447	2.0076	4.2163	13.4644	1.4478	14.1009	15.0068	0.0	7.1275	3.5371	9.3316	4.0876	0.0	0.0	0.7517	0.0	0.0
TCGA-DX-AB36-01A	159.089	0.0	13.344	13.5518	11.3223	0.0	1.5293	5.7636	29.2028	0.0	253.6431	731.2975	0.0	0.8014	0.8384	0.8113	0.0	95.7673	3.1805	0.0	0.0	0.9019
TCGA-KD-A5QU-01A	8.7119	16.4042	6.3029	5.5926	7.6217	21.2591	3.4174	8.8541	6.1567	17.0366	1.7636	10.9232	34.4062	0.5419	0.5184	1.4023	10.9219	0.519	0.9834	7.5539	1.196	1.7059
TCGA-UE-A6QT-01A	0.0	2.6286	3.6732	3.5183	3.2166	2.3838	0.0	3.6684	1.1466	1.3339	2.7217	0.0	0.0	3.496	0.0	0.0	5.2118	1.2278	0.3571	0.0	1.2351	0.0
TCGA-DX-AB2T-01A	28.9115	33.3852	8.1658	6.0588	4.0839	121.053	2.5197	13.2533	13.774	6.7499	14.561	25.9901	26.6546	13.0999	0.2726	11.5548	18.8704	48.8367	0.9911	3.2108	0.9231	6.9654
TCGA-QQ-A8VD-01A	0.0	0.0	2.9889	3.5782	1.0804	2.2143	1.1561	0.401	3.6528	0.0	1.8247	0.0	2.2534	0.0	0.0	2.9964	0.0	1.3602	1.3538	0.0	0.0	1.149
TCGA-DX-A3LU-01A	56.1113	1.3573	31.8536	5.6624	19.6315	327.3658	0.0	5.1919	31.4534	0.0	1.2365	373.2955	0.0	1.9464	0.0	0.0	0.0	0.5641	0.0	0.0	1.5791	0.0
TCGA-DX-A6BG-01A	238.9646	54.6848	27.2749	4.4657	216.294	0.0	0.0	0.0	0.0	20.0869	0.8751	737.6203	0.0	5.3094	25.1682	31.9784	3.6726	10.51	4.5214	122.5422	0.0	1.0484
TCGA-IS-A3K8-01A	16.5163	2.9809	3.1268	0.0	0.9075	4.5389	3.4574	0.0	0.0	0.0	0.8643	0.0	0.0	7.9202	0.0	0.0	1.4699	1.1738	0.7694	1.4824	0.0	0.7424
TCGA-QQ-A8VF-01A	7.449	2.118	9.3106	3.9045	14.03	1.947	68.6002	14.2743	14.0668	4.3501	0.2507	18.5446	3.2696	4.0017	11.5113	1.888	0.2537	20.8672	51.6966	13.3561	1.6266	3.2665
TCGA-MO-A47R-01A	2.0007	7.992	5.9513	6.1249	0.6201	0.0	0.6148	1.9216	29.9075	0.5485	3.9885	8.8157	2.1492	3.1758	0.0	5.6456	4.099	1.2285	1.0034	0.0	0.0	0.6228
TCGA-DX-AB2X-01A	41.2104	37.5741	63.7867	12.7588	9.0581	13.8872	46.5529	75.9696	24.2986	14.5683	10.9712	21.5374	14.4586	8.7015	4.3067	12.5886	13.7213	10.9219	0.0	5.1701	5.8309	3.2974
TCGA-IW-A3M4-01A	7.3351	3.7413	3.1461	0.5215	1.0983	0.9667	0.747	2.0328	2.2478	1.7614	0.3235	2.4367	4.999	4.9282	2.007	1.0263	3.4595	0.7624	0.9674	4.1703	0.2514	0.2831
TCGA-QQ-A5V9-01A	2.8949	1.8971	51.6674	4.9372	27.6463	10.4225	24.4115	3.3068	26.3074	5.189	4.8285	3.0491	3.2373	7.9937	1.1294	7.936	0.9711	6.8094	3.3887	15.9193	62.7211	0.594
TCGA-DX-AB2V-01A	106.2119	16.6657	50.6524	11.937	113.0468	24.5649	51.5187	33.8467	2.837	3.7796	27.5395	91.0988	10.2343	100.449	1.7699	10.0671	16.2084	5.3359	10.3675	11.1696	7.3306	5.4844
TCGA-3B-A9HX-01A	9.4272	21.3326	9.1847	0.9259	0.4222	2.5963	5.2425	4.0434	6.1634	5.1365	4.6922	2.1271	43.4418	20.5166	2.8347	3.7199	4.0864	0.4505	223.1463	2.662	1.4052	1.8293
TCGA-SI-AA8B-01A	21.452	6.3924	12.3314	11.0175	7.9958	1.0883	48.8001	6.4056	5.9886	7.797	8.6392	7.8656	37.5145	2.6609	36.7546	3.7117	8.9368	15.3755	1.795	26.2755	0.6417	0.4349
TCGA-3B-A9HT-01A	0.7213	10.005	4.1136	0.5768	3.2743	1.4682	4.7621	1.1824	2.767	1.1098	2.4402	2.8496	0.8073	1.084	4.6471	0.7521	4.6783	1.0265	2.3072	1.537	1.0478	0.0
TCGA-KD-A5QT-01A	12.472	19.2532	7.6561	0.0	0.4538	26.8293	7.2629	0.0	1.6715	0.8477	4.6828	0.0	54.5137	0.0	1.6934	5.4504	9.7401	0.8087	1.934	0.0	5.7701	14.8148
TCGA-Z4-A8JB-01A	0.0	0.0	0.0	0.0	4.9615	0.0	1.2861	0.0	0.0	0.0	0.8079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A1KZ-01A	9.0681	95.8457	7.5088	1.5998	243.6334	179.8054	0.0	89.9565	120.2922	79.5241	4.2959	674.4113	1.9381	4.7756	1.8998	0.0	3.9071	0.0	34.8853	19.334	0.0	0.0
TCGA-DX-A6BH-01A	144.9155	1.54	2.7701	0.0	8.0273	360.269	578.0218	0.0	0.0	1.2864	0.8884	343.3627	0.0	0.0	0.0	12.4716	0.0	1.9783	1.2478	0.0	2.7497	0.0
TCGA-DX-A1KY-01A	108.5602	40.7968	158.1255	94.4687	4.2624	11.0081	50.639	60.6155	15.9506	3.9946	6.8677	83.5636	48.0056	3.0374	17.7439	3.2131	29.8628	58.3243	36.354	2.6376	3.7047	3.0752
TCGA-DX-A2IZ-01A	115.7156	3.4896	0.9144	14.5293	416.1926	1.1787	6.2208	3.3554	1.4499	2.8758	0.0	1061.2525	0.0	120.9519	18.6538	1.5405	0.0	1.6739	0.0	0.7783	4.4001	6.4036
TCGA-DX-A8BT-01A	4.9615	2.904	6.6274	3.0199	11.9537	3.2283	31.0151	8.8644	4.1349	30.327	7.9409	0.0	0.5815	69.3144	14.1989	7.7343	6.7035	5.6693	12.2812	0.826	1.1722	3.2625
TCGA-MB-A5Y8-01A	18.3539	10.7284	5.2158	4.0823	1.6304	6.9309	7.8761	4.13	11.0867	6.7353	4.4203	3.1148	0.5836	5.2719	1.1104	0.8722	8.7172	3.1278	0.6829	14.6146	6.3481	7.1207
TCGA-QQ-A5VB-01A	15.0655	9.917	4.31	7.7531	4.7095	11.477	1.4295	22.9786	18.9255	1.6558	3.6245	10.7854	2.397	8.9725	1.3565	9.9871	5.7198	5.8061	8.7377	9.5303	3.2101	6.2368
TCGA-IS-A3KA-01A	17.0991	29.834	0.4632	19.577	1.443	64.3039	9.6602	9.1767	2.5442	3.3615	10.2126	2.8142	2.2415	0.6153	3.5024	3.355	7.9625	0.3153	4.3366	2.1715	1.6283	3.0865
